,left,right,label
31585,1049a_num1.png,1049b_num3.png,1
31586,1049a_num1.png,1049c_num1.png,1
31587,1049a_num1.png,1049a_num3.png,1
31588,1176b_num2.png,1176c_num1.png,1
31589,1176b_num2.png,1176a_num2.png,1
31590,1176b_num2.png,1176a_num3.png,1
31591,1176b_num2.png,1176b_num7.png,1
31592,1176b_num2.png,1176c_num3.png,1
31593,1176b_num2.png,1176b_num4.png,1
31594,1176b_num2.png,1176b_num5.png,1
31595,0917a_num4.png,0917b_num2.png,1
31596,0917a_num4.png,0917c_num4.png,1
31597,0917a_num4.png,0917b_num1.png,1
31598,0917a_num4.png,0917c_num1.png,1
31599,0917a_num4.png,0917c_num3.png,1
31600,0917a_num4.png,0917b_num4.png,1
31601,0808b_num4.png,0808b_num1.png,1
31602,0808b_num4.png,0808a_num1.png,1
31603,0808b_num4.png,0808c_num1.png,1
31604,0808b_num4.png,0808b_num5.png,1
31605,0808b_num4.png,0808b_num2.png,1
31606,0855a_num3.png,0855b_num3.png,1
31607,0855a_num3.png,0855b_num4.png,1
31608,0855a_num3.png,0855c_num4.png,1
31609,0855a_num3.png,0855c_num5.png,1
31610,0855a_num3.png,0855b_num2.png,1
31611,0855a_num3.png,0855c_num3.png,1
31612,0855a_num3.png,0855c_num1.png,1
31613,1484b_num1.png,1484b_num4.png,1
31614,1484b_num1.png,1484a_num2.png,1
31615,1484b_num1.png,1484a_num3.png,1
31616,1484b_num1.png,1484c_num1.png,1
31617,1484b_num1.png,1484a_num1.png,1
31618,1484b_num1.png,1484c_num4.png,1
31619,1484b_num1.png,1484c_num3.png,1
31620,0448b_num3.png,0448c_num1.png,1
31621,0448b_num3.png,0448a_num3.png,1
31622,0448b_num3.png,0448b_num2.png,1
31623,1037c_num3.png,1037c_num1.png,1
31624,1037c_num3.png,1037a_num3.png,1
31625,1037c_num3.png,1037a_num1.png,1
31626,1037c_num3.png,1037b_num1.png,1
31627,1037c_num3.png,1037c_num4.png,1
31628,1037c_num3.png,1037c_num2.png,1
31629,0993a_num5.png,0993b_num3.png,1
31630,0993a_num5.png,0993a_num4.png,1
31631,0993a_num5.png,0993b_num1.png,1
31632,0993a_num5.png,0993c_num2.png,1
31633,0993a_num5.png,0993b_num4.png,1
31634,0993a_num5.png,0993a_num1.png,1
31635,0993a_num5.png,0993c_num3.png,1
31636,0182c_num6.png,0182c_num2.png,1
31637,0091b_num3.png,0091a_num4.png,1
31638,0091b_num3.png,0091c_num5.png,1
31639,0091b_num3.png,0091b_num1.png,1
31640,0091b_num3.png,0091b_num7.png,1
31641,0091b_num3.png,0091b_num2.png,1
31642,0091b_num3.png,0091c_num4.png,1
31643,0091b_num3.png,0091a_num3.png,1
31644,0091b_num3.png,0091b_num8.png,1
31645,0091b_num3.png,0091c_num1.png,1
31646,0091b_num3.png,0091a_num2.png,1
31647,0091b_num3.png,0091a_num5.png,1
31648,0091b_num3.png,0091c_num6.png,1
31649,0091b_num3.png,0091c_num2.png,1
31650,1155a_num3.png,1155b_num2.png,1
31651,1155a_num3.png,1155b_num5.png,1
31652,1155a_num3.png,1155b_num4.png,1
31653,1155a_num3.png,1155b_num1.png,1
31654,1155a_num3.png,1155a_num4.png,1
31655,0200c_num4.png,0200b_num3.png,1
31656,0200c_num4.png,0200c_num6.png,1
31657,0200c_num4.png,0200c_num3.png,1
31658,0200c_num4.png,0200a_num2.png,1
31659,0200c_num4.png,0200aa_num1.png,1
31660,0200c_num4.png,0200b_num7.png,1
31661,0200c_num4.png,0200b_num6.png,1
31662,0200c_num4.png,0200c_num2.png,1
31663,0011b_num3.png,0011c_num3.png,1
31664,0011b_num3.png,0011a_num7.png,1
31665,0011b_num3.png,0011b_num4.png,1
31666,0011b_num3.png,0011a_num3.png,1
31667,0011b_num3.png,0011a_num6.png,1
31668,0011b_num3.png,0011c_num2.png,1
31669,1100a_num3.png,1100a_num2.png,1
31670,1100a_num3.png,1100b_num1.png,1
31671,1100a_num3.png,1100c_num2.png,1
31672,1033b_num1.png,1033c_num2.png,1
31673,1033b_num1.png,1033aa_num1.png,1
31674,1033b_num1.png,1033bb_num1.png,1
31675,0683c_num4.png,0683b_num1.png,1
31676,0683c_num4.png,0683c_num5.png,1
31677,0683c_num4.png,0683c_num1.png,1
31678,0683c_num4.png,0683aa_num1.png,1
31679,0683c_num4.png,0683b_num2.png,1
31680,0683c_num4.png,0683b_num5.png,1
31681,0795b_num3.png,0795c_num4.png,1
31682,0795b_num3.png,0795a_num4.png,1
31683,0795b_num3.png,0795c_num3.png,1
31684,0795b_num3.png,0795b_num1.png,1
31685,0795b_num3.png,0795c_num1.png,1
31686,0795b_num3.png,0795a_num5.png,1
31687,0795b_num3.png,0795a_num3.png,1
31688,1427c_num6.png,1427b_num1.png,1
31689,1427c_num6.png,1427c_num3.png,1
31690,1427c_num6.png,1427a_num1.png,1
31691,1427c_num6.png,1427b_num3.png,1
31692,1427c_num6.png,1427c_num2.png,1
31693,1427c_num6.png,1427b_num2.png,1
31694,1427c_num6.png,1427c_num4.png,1
31695,1491a_num2.png,1491a_num1.png,1
31696,1491a_num2.png,1491b_num2.png,1
31697,1491a_num2.png,1491b_num4.png,1
31698,1491a_num2.png,1491b_num5.png,1
31699,1491a_num2.png,1491c_num4.png,1
31700,1491a_num2.png,1491c_num1.png,1
31701,1491a_num2.png,1491c_num2.png,1
31702,1491a_num2.png,1491c_num3.png,1
31703,1491a_num2.png,1491b_num1.png,1
31704,1154a_num6.png,1154b_num1.png,1
31705,1154a_num6.png,1154c_num3.png,1
31706,1154a_num6.png,1154c_num1.png,1
31707,1154a_num6.png,1154a_num3.png,1
31708,1154a_num6.png,1154a_num1.png,1
31709,1154a_num6.png,1154b_num5.png,1
31710,1154a_num6.png,1154a_num4.png,1
31711,1154a_num6.png,1154a_num5.png,1
31712,1526a_num1.png,1526c_num7.png,1
31713,1526a_num1.png,1526a_num2.png,1
31714,1526a_num1.png,1526c_num2.png,1
31715,1526a_num1.png,1526b_num3.png,1
31716,1526a_num1.png,1526c_num5.png,1
31717,0577b_num4.png,0577c_num5.png,1
31718,0577b_num4.png,0577a_num2.png,1
31719,0577b_num4.png,0577b_num1.png,1
31720,0577b_num4.png,0577b_num2.png,1
31721,0577b_num4.png,0577c_num1.png,1
31722,0477c_num6.png,0477c_num4.png,1
31723,0477c_num6.png,0477b_num4.png,1
31724,0477c_num6.png,0477b_num3.png,1
31725,0477c_num6.png,0477b_num1.png,1
31726,0468a_num1.png,0468a_num2.png,1
31727,0468a_num1.png,0468a_num5.png,1
31728,0468a_num1.png,0468b_num5.png,1
31729,0468a_num1.png,0468b_num3.png,1
31730,0468a_num1.png,0468a_num3.png,1
31731,0468a_num1.png,0468b_num1.png,1
31732,0468a_num1.png,0468c_num2.png,1
31733,0468a_num1.png,0468b_num2.png,1
31734,0468a_num1.png,0468b_num4.png,1
31735,0549b_num5.png,0549c_num1.png,1
31736,0549b_num5.png,0549c_num2.png,1
31737,0549b_num5.png,0549b_num3.png,1
31738,1483a_num1.png,1483c_num1.png,1
31739,1483a_num1.png,1483b_num1.png,1
31740,1483a_num1.png,1483c_num5.png,1
31741,1483a_num1.png,1483c_num2.png,1
31742,1183a_num2.png,1183b_num5.png,1
31743,1183a_num2.png,1183a_num1.png,1
31744,1183a_num2.png,1183b_num2.png,1
31745,1183a_num2.png,1183a_num6.png,1
31746,1183a_num2.png,1183a_num4.png,1
31747,1183a_num2.png,1183b_num3.png,1
31748,1183a_num2.png,1183a_num3.png,1
31749,1183a_num2.png,1183c_num3.png,1
31750,1183a_num2.png,1183b_num6.png,1
31751,1091c_num3.png,1091a_num2.png,1
31752,1091c_num3.png,1091b_num3.png,1
31753,1091c_num3.png,1091a_num1.png,1
31754,1091c_num3.png,1091c_num1.png,1
31755,1091c_num3.png,1091a_num3.png,1
31756,1091c_num3.png,1091b_num5.png,1
31757,1091c_num3.png,1091c_num2.png,1
31758,1091c_num3.png,1091b_num2.png,1
31759,1091c_num3.png,1091b_num6.png,1
31760,0884b_num4.png,0884a_num2.png,1
31761,0884b_num4.png,0884c_num2.png,1
31762,0884b_num4.png,0884c_num3.png,1
31763,0884b_num4.png,0884b_num5.png,1
31764,0884b_num4.png,0884a_num4.png,1
31765,0884b_num4.png,0884a_num5.png,1
31766,1564a_num1.png,1564c_num2.png,1
31767,1564a_num1.png,1564b_num3.png,1
31768,1564a_num1.png,1564b_num2.png,1
31769,1564a_num1.png,1564b_num4.png,1
31770,1564a_num1.png,1564c_num3.png,1
31771,0619a_num3.png,0619a_num6.png,1
31772,0619a_num3.png,0619b_num1.png,1
31773,0619a_num3.png,0619a_num1.png,1
31774,0619a_num3.png,0619b_num2.png,1
31775,0761a_num3.png,0761b_num3.png,1
31776,0761a_num3.png,0761b_num5.png,1
31777,0761a_num3.png,0761b_num1.png,1
31778,0761a_num3.png,0761b_num2.png,1
31779,0761a_num3.png,0761a_num4.png,1
31780,1210a_num3.png,1210c_num2.png,1
31781,1210a_num3.png,1210a_num2.png,1
31782,1235c_num1.png,1235b_num2.png,1
31783,1235c_num1.png,1235b_num4.png,1
31784,1235c_num1.png,1235b_num6.png,1
31785,1235c_num1.png,1235a_num1.png,1
31786,1235c_num1.png,1235c_num3.png,1
31787,1224b_num4.png,1224a_num1.png,1
31788,1224b_num4.png,1224c_num3.png,1
31789,1224b_num4.png,1224a_num5.png,1
31790,1224b_num4.png,1224b_num3.png,1
31791,1224b_num4.png,1224b_num1.png,1
31792,1224b_num4.png,1224c_num4.png,1
31793,1224b_num4.png,1224a_num2.png,1
31794,1224b_num4.png,1224b_num5.png,1
31795,1224b_num4.png,1224c_num5.png,1
31796,0142c_num1.png,0142b_num5.png,1
31797,0142c_num1.png,0142b_num3.png,1
31798,0142c_num1.png,0142a_num3.png,1
31799,0142c_num1.png,0142c_num6.png,1
31800,0142c_num1.png,0142b_num4.png,1
31801,0142c_num1.png,0142a_num1.png,1
31802,0142c_num1.png,0142c_num3.png,1
31803,0142c_num1.png,0142c_num5.png,1
31804,0582a_num4.png,0582c_num4.png,1
31805,0582a_num4.png,0582a_num2.png,1
31806,0582a_num4.png,0582b_num2.png,1
31807,0582a_num4.png,0582a_num3.png,1
31808,0582a_num4.png,0582b_num1.png,1
31809,0582a_num4.png,0582b_num3.png,1
31810,0100c_num5.png,0100c_num2.png,1
31811,0100c_num5.png,0100c_num1.png,1
31812,0100c_num5.png,0100c_num4.png,1
31813,0100c_num5.png,0100b_num2.png,1
31814,0100c_num5.png,0100a_num3.png,1
31815,0100c_num5.png,0100a_num5.png,1
31816,0100c_num5.png,0100a_num4.png,1
31817,0100c_num5.png,0100a_num1.png,1
31818,0100c_num5.png,0100c_num3.png,1
31819,0346b_num2.png,0346c_num3.png,1
31820,0346b_num2.png,0346a_num3.png,1
31821,0346b_num2.png,0346b_num4.png,1
31822,0346b_num2.png,0346c_num2.png,1
31823,0346b_num2.png,0346b_num5.png,1
31824,0346b_num2.png,0346b_num3.png,1
31825,0346b_num2.png,0346a_num2.png,1
31826,0346b_num2.png,0346c_num4.png,1
31827,0346b_num2.png,0346a_num1.png,1
31828,0616c_num1.png,0616a_num2.png,1
31829,0616c_num1.png,0616b_num2.png,1
31830,0616c_num1.png,0616b_num1.png,1
31831,1049b_num1.png,1049c_num2.png,1
31832,1049b_num1.png,1049b_num2.png,1
31833,1049b_num1.png,1049c_num3.png,1
31834,1049b_num1.png,1049b_num3.png,1
31835,1049b_num1.png,1049c_num1.png,1
31836,1049b_num1.png,1049a_num3.png,1
31837,0742a_num5.png,0742c_num3.png,1
31838,0742a_num5.png,0742b_num4.png,1
31839,0742a_num5.png,0742c_num4.png,1
31840,0742a_num5.png,0742b_num2.png,1
31841,0742a_num5.png,0742c_num1.png,1
31842,0742a_num5.png,0742c_num2.png,1
31843,0742a_num5.png,0742a_num7.png,1
31844,0742a_num5.png,0742c_num5.png,1
31845,0742a_num5.png,0742a_num6.png,1
31846,0742a_num5.png,0742b_num3.png,1
31847,1551b_num4.png,1551b_num3.png,1
31848,1551b_num4.png,1551a_num2.png,1
31849,1551b_num4.png,1551b_num1.png,1
31850,1551b_num4.png,1551a_num1.png,1
31851,1551b_num4.png,1551c_num1.png,1
31852,1551b_num4.png,1551b_num5.png,1
31853,1551b_num4.png,1551b_num2.png,1
31854,0501b_num1.png,0501a_num1.png,1
31855,0501b_num1.png,0501c_num1.png,1
31856,0537c_num3.png,0537a_num2.png,1
31857,0537c_num3.png,0537a_num3.png,1
31858,1116a_num2.png,1116c_num5.png,1
31859,1116a_num2.png,1116c_num1.png,1
31860,1116a_num2.png,1116a_num3.png,1
31861,1116a_num2.png,1116b_num3.png,1
31862,1116a_num2.png,1116c_num6.png,1
31863,1116a_num2.png,1116b_num2.png,1
31864,1116a_num2.png,1116a_num4.png,1
31865,1116a_num2.png,1116a_num1.png,1
31866,1466c_num1.png,1466c_num2.png,1
31867,1460a_num2.png,1460b_num1.png,1
31868,1200b_num1.png,1200aa_num1.png,1
31869,1200b_num1.png,1200a_num2.png,1
31870,1200b_num1.png,1200b_num5.png,1
31871,1200b_num1.png,1200c_num2.png,1
31872,0200b_num3.png,0200c_num6.png,1
31873,0200b_num3.png,0200c_num3.png,1
31874,0200b_num3.png,0200a_num2.png,1
31875,0200b_num3.png,0200aa_num1.png,1
31876,0200b_num3.png,0200b_num7.png,1
31877,0200b_num3.png,0200b_num6.png,1
31878,0200b_num3.png,0200c_num2.png,1
31879,0011c_num3.png,0011a_num7.png,1
31880,0011c_num3.png,0011b_num4.png,1
31881,0011c_num3.png,0011a_num3.png,1
31882,0011c_num3.png,0011a_num6.png,1
31883,0011c_num3.png,0011c_num2.png,1
31884,1305b_num2.png,1305b_num1.png,1
31885,1305b_num2.png,1305c_num3.png,1
31886,1305b_num2.png,1305c_num1.png,1
31887,1305b_num2.png,1305b_num3.png,1
31888,1305b_num2.png,1305c_num4.png,1
31889,1305b_num2.png,1305a_num1.png,1
31890,1305b_num2.png,1305a_num2.png,1
31891,1305b_num2.png,1305b_num4.png,1
31892,0101a_num3.png,0101c_num2.png,1
31893,1455b_num2.png,1455c_num3.png,1
31894,1455b_num2.png,1455b_num4.png,1
31895,1455b_num2.png,1455c_num2.png,1
31896,1455b_num2.png,1455a_num1.png,1
31897,1455b_num2.png,1455a_num2.png,1
31898,1455b_num2.png,1455b_num1.png,1
31899,1455b_num2.png,1455c_num1.png,1
31900,1455b_num2.png,1455c_num4.png,1
31901,1455b_num2.png,1455b_num5.png,1
31902,0721b_num2.png,0721a_num3.png,1
31903,0721b_num2.png,0721a_num6.png,1
31904,0721b_num2.png,0721b_num1.png,1
31905,0721b_num2.png,0721c_num6.png,1
31906,0721b_num2.png,0721c_num5.png,1
31907,0721b_num2.png,0721b_num3.png,1
31908,0285b_num3.png,0285b_num5.png,1
31909,0285b_num3.png,0285b_num2.png,1
31910,0285b_num3.png,0285c_num1.png,1
31911,0285b_num3.png,0285cc_num2.png,1
31912,0285b_num3.png,0285b_num6.png,1
31913,0285b_num3.png,0285a_num1.png,1
31914,0285b_num3.png,0285b_num1.png,1
31915,1437c_num2.png,1437a_num1.png,1
31916,1437c_num2.png,1437b_num1.png,1
31917,1437c_num2.png,1437a_num3.png,1
31918,1437c_num2.png,1437c_num4.png,1
31919,1437c_num2.png,1437b_num3.png,1
31920,1437c_num2.png,1437c_num5.png,1
31921,1437c_num2.png,1437c_num1.png,1
31922,1437c_num2.png,1437b_num5.png,1
31923,1437c_num2.png,1437a_num2.png,1
31924,1437c_num2.png,1437a_num4.png,1
31925,0544c_num2.png,0544b_num1.png,1
31926,0544c_num2.png,0544b_num3.png,1
31927,0544c_num2.png,0544c_num1.png,1
31928,0544c_num2.png,0544b_num2.png,1
31929,0544c_num2.png,0544a_num2.png,1
31930,1517a_num2.png,1517b_num4.png,1
31931,1517a_num2.png,1517a_num4.png,1
31932,1517a_num2.png,1517a_num1.png,1
31933,1517a_num2.png,1517a_num5.png,1
31934,1517a_num2.png,1517b_num5.png,1
31935,1517a_num2.png,1517a_num3.png,1
31936,1024c_num4.png,1024c_num1.png,1
31937,1024c_num4.png,1024b_num3.png,1
31938,1024c_num4.png,1024a_num4.png,1
31939,1024c_num4.png,1024a_num3.png,1
31940,1024c_num4.png,1024c_num2.png,1
31941,1024c_num4.png,1024a_num1.png,1
31942,1024c_num4.png,1024c_num3.png,1
31943,1024c_num4.png,1024a_num2.png,1
31944,1230b_num3.png,1230a_num2.png,1
31945,1230b_num3.png,1230c_num6.png,1
31946,1230b_num3.png,1230c_num1.png,1
31947,1230b_num3.png,1230a_num1.png,1
31948,1230b_num3.png,1230a_num4.png,1
31949,1230b_num3.png,1230a_num3.png,1
31950,1230b_num3.png,1230c_num4.png,1
31951,1230b_num3.png,1230a_num5.png,1
31952,0156a_num2.png,0156c_num1.png,1
31953,0156a_num2.png,0156a_num4.png,1
31954,0156a_num2.png,0156a_num5.png,1
31955,0156a_num2.png,0156b_num1.png,1
31956,0156a_num2.png,0156b_num4.png,1
31957,0156a_num2.png,0156a_num1.png,1
31958,0156a_num2.png,0156c_num5.png,1
31959,0156a_num2.png,0156b_num2.png,1
31960,0156a_num2.png,0156c_num6.png,1
31961,0156a_num2.png,0156c_num2.png,1
31962,0560c_num1.png,0560c_num2.png,1
31963,0560c_num1.png,0560a_num2.png,1
31964,0560c_num1.png,0560a_num1.png,1
31965,0560c_num1.png,0560c_num3.png,1
31966,0560c_num1.png,0560c_num5.png,1
31967,0560c_num1.png,0560b_num3.png,1
31968,0560c_num1.png,0560c_num6.png,1
31969,0172c_num2.png,0172b_num1.png,1
31970,0172c_num2.png,0172cc_num1.png,1
31971,0172c_num2.png,0172bb_num2.png,1
31972,0172c_num2.png,0172a_num1.png,1
31973,0172c_num2.png,0172bb_num1.png,1
31974,0172c_num2.png,0172cc_num3.png,1
31975,0172c_num2.png,0172b_num3.png,1
31976,0172c_num2.png,0172a_num2.png,1
31977,0172c_num2.png,0172aa_num2.png,1
31978,0172c_num2.png,0172a_num3.png,1
31979,0172c_num2.png,0172bb_num3.png,1
31980,1322b_num1.png,1322a_num4.png,1
31981,1322b_num1.png,1322a_num5.png,1
31982,1322b_num1.png,1322c_num2.png,1
31983,1322b_num1.png,1322c_num1.png,1
31984,1322b_num1.png,1322a_num3.png,1
31985,0320a_num1.png,0320c_num2.png,1
31986,0320a_num1.png,0320b_num2.png,1
31987,0320a_num1.png,0320c_num1.png,1
31988,0320a_num1.png,0320b_num3.png,1
31989,1107b_num2.png,1107b_num4.png,1
31990,1107b_num2.png,1107b_num1.png,1
31991,1107b_num2.png,1107c_num1.png,1
31992,1107b_num2.png,1107a_num2.png,1
31993,0852aa_num1.png,0852b_num1.png,1
31994,0852aa_num1.png,0852c_num2.png,1
31995,0852aa_num1.png,0852c_num1.png,1
31996,0852aa_num1.png,0852a_num2.png,1
31997,0852aa_num1.png,0852b_num2.png,1
31998,0852aa_num1.png,0852b_num3.png,1
31999,0852aa_num1.png,0852a_num1.png,1
32000,1325b_num2.png,1325a_num1.png,1
32001,1325b_num2.png,1325c_num2.png,1
32002,1325b_num2.png,1325c_num1.png,1
32003,1325b_num2.png,1325b_num1.png,1
32004,1325b_num2.png,1325b_num3.png,1
32005,1325b_num2.png,1325a_num2.png,1
32006,0007c_num5.png,0007c_num1.png,1
32007,0007c_num5.png,0007b_num3.png,1
32008,0007c_num5.png,0007c_num4.png,1
32009,0007c_num5.png,0007b_num4.png,1
32010,0007c_num5.png,0007a_num2.png,1
32011,0599c_num4.png,0599c_num2.png,1
32012,0599c_num4.png,0599a_num2.png,1
32013,0599c_num4.png,0599c_num5.png,1
32014,0599c_num4.png,0599c_num7.png,1
32015,0599c_num4.png,0599c_num6.png,1
32016,0599c_num4.png,0599b_num1.png,1
32017,0169b_num3.png,0169c_num1.png,1
32018,0169b_num3.png,0169a_num5.png,1
32019,0169b_num3.png,0169a_num1.png,1
32020,0169b_num3.png,0169c_num2.png,1
32021,0169b_num3.png,0169b_num4.png,1
32022,0169b_num3.png,0169b_num2.png,1
32023,0654a_num2.png,0654a_num1.png,1
32024,0654a_num2.png,0654b_num4.png,1
32025,0654a_num2.png,0654c_num3.png,1
32026,0654a_num2.png,0654b_num1.png,1
32027,0654a_num2.png,0654a_num4.png,1
32028,0654a_num2.png,0654c_num1.png,1
32029,0654a_num2.png,0654a_num3.png,1
32030,0654a_num2.png,0654c_num4.png,1
32031,1347a_num3.png,1347a_num1.png,1
32032,1049c_num2.png,1049b_num2.png,1
32033,1049c_num2.png,1049c_num3.png,1
32034,1049c_num2.png,1049b_num3.png,1
32035,1049c_num2.png,1049c_num1.png,1
32036,1049c_num2.png,1049a_num3.png,1
32037,0200c_num6.png,0200c_num3.png,1
32038,0200c_num6.png,0200a_num2.png,1
32039,0200c_num6.png,0200aa_num1.png,1
32040,0200c_num6.png,0200b_num7.png,1
32041,0200c_num6.png,0200b_num6.png,1
32042,0200c_num6.png,0200c_num2.png,1
32043,1092a_num5.png,1092b_num2.png,1
32044,1092a_num5.png,1092c_num2.png,1
32045,1092a_num5.png,1092b_num6.png,1
32046,1092a_num5.png,1092c_num1.png,1
32047,1092a_num5.png,1092a_num1.png,1
32048,1092a_num5.png,1092b_num4.png,1
32049,1092a_num5.png,1092a_num4.png,1
32050,0656b_num2.png,0656a_num2.png,1
32051,0656b_num2.png,0656c_num2.png,1
32052,0656b_num2.png,0656c_num3.png,1
32053,0656b_num2.png,0656a_num6.png,1
32054,0656b_num2.png,0656a_num1.png,1
32055,0656b_num2.png,0656c_num5.png,1
32056,1283c_num4.png,1283b_num3.png,1
32057,1283c_num4.png,1283b_num4.png,1
32058,1283c_num4.png,1283b_num2.png,1
32059,1283c_num4.png,1283a_num2.png,1
32060,1283c_num4.png,1283c_num2.png,1
32061,1283c_num4.png,1283a_num3.png,1
32062,0644c_num3.png,0644c_num2.png,1
32063,0644c_num3.png,0644c_num1.png,1
32064,0644c_num3.png,0644b_num3.png,1
32065,0644c_num3.png,0644a_num4.png,1
32066,0644c_num3.png,0644b_num1.png,1
32067,0524a_num5.png,0524c_num1.png,1
32068,0524a_num5.png,0524aa_num1.png,1
32069,0524a_num5.png,0524a_num3.png,1
32070,0524a_num5.png,0524b_num1.png,1
32071,0524a_num5.png,0524a_num1.png,1
32072,0524a_num5.png,0524c_num4.png,1
32073,0524a_num5.png,0524c_num2.png,1
32074,1442a_num2.png,1442b_num2.png,1
32075,1442a_num2.png,1442a_num1.png,1
32076,1442a_num2.png,1442b_num1.png,1
32077,1442a_num2.png,1442c_num1.png,1
32078,1476c_num2.png,1476a_num1.png,1
32079,1476c_num2.png,1476b_num2.png,1
32080,1476c_num2.png,1476c_num1.png,1
32081,1476c_num2.png,1476b_num1.png,1
32082,1247c_num2.png,1247a_num3.png,1
32083,1247c_num2.png,1247b_num1.png,1
32084,1247c_num2.png,1247aa_num1.png,1
32085,1247c_num2.png,1247a_num4.png,1
32086,1247c_num2.png,1247c_num6.png,1
32087,1247c_num2.png,1247c_num1.png,1
32088,0451b_num1.png,0451b_num5.png,1
32089,0451b_num1.png,0451c_num1.png,1
32090,0451b_num1.png,0451a_num2.png,1
32091,0451b_num1.png,0451a_num1.png,1
32092,0451b_num1.png,0451b_num4.png,1
32093,0451b_num1.png,0451b_num3.png,1
32094,1158b_num4.png,1158c_num4.png,1
32095,1158b_num4.png,1158c_num1.png,1
32096,1158b_num4.png,1158a_num2.png,1
32097,1158b_num4.png,1158b_num2.png,1
32098,1158b_num4.png,1158b_num1.png,1
32099,1158b_num4.png,1158b_num3.png,1
32100,1158b_num4.png,1158c_num3.png,1
32101,0930a_num2.png,0930c_num2.png,1
32102,0930a_num2.png,0930b_num1.png,1
32103,0930a_num2.png,0930a_num3.png,1
32104,0657a_num1.png,0657c_num2.png,1
32105,0657a_num1.png,0657a_num3.png,1
32106,0657a_num1.png,0657a_num2.png,1
32107,0657a_num1.png,0657b_num6.png,1
32108,0657a_num1.png,0657a_num4.png,1
32109,0657a_num1.png,0657c_num1.png,1
32110,0657a_num1.png,0657b_num1.png,1
32111,0657a_num1.png,0657c_num3.png,1
32112,0657a_num1.png,0657c_num4.png,1
32113,0572c_num3.png,0572b_num1.png,1
32114,0572c_num3.png,0572c_num4.png,1
32115,0572c_num3.png,0572b_num2.png,1
32116,1491a_num1.png,1491b_num2.png,1
32117,1491a_num1.png,1491b_num4.png,1
32118,1491a_num1.png,1491b_num5.png,1
32119,1491a_num1.png,1491c_num4.png,1
32120,1491a_num1.png,1491c_num1.png,1
32121,1491a_num1.png,1491c_num2.png,1
32122,1491a_num1.png,1491c_num3.png,1
32123,1491a_num1.png,1491b_num1.png,1
32124,1544c_num2.png,1544c_num1.png,1
32125,1544c_num2.png,1544b_num1.png,1
32126,1544c_num2.png,1544a_num2.png,1
32127,1544c_num2.png,1544b_num3.png,1
32128,0206a_num1.png,0206b_num3.png,1
32129,0206a_num1.png,0206a_num3.png,1
32130,0206a_num1.png,0206c_num1.png,1
32131,0206a_num1.png,0206c_num3.png,1
32132,0466c_num1.png,0466a_num1.png,1
32133,0466c_num1.png,0466a_num2.png,1
32134,1011c_num1.png,1011a_num3.png,1
32135,1011c_num1.png,1011a_num5.png,1
32136,1011c_num1.png,1011a_num1.png,1
32137,1011c_num1.png,1011b_num6.png,1
32138,1011c_num1.png,1011b_num4.png,1
32139,0854c_num1.png,0854b_num4.png,1
32140,0854c_num1.png,0854aa_num1.png,1
32141,0854c_num1.png,0854c_num2.png,1
32142,0854c_num1.png,0854b_num1.png,1
32143,0854c_num1.png,0854c_num3.png,1
32144,0854c_num1.png,0854a_num1.png,1
32145,1451a_num1.png,1451b_num3.png,1
32146,1451a_num1.png,1451a_num3.png,1
32147,0786b_num1.png,0786b_num4.png,1
32148,0786b_num1.png,0786c_num3.png,1
32149,0786b_num1.png,0786c_num1.png,1
32150,0786b_num1.png,0786a_num4.png,1
32151,0786b_num1.png,0786c_num4.png,1
32152,0932c_num1.png,0932c_num4.png,1
32153,0932c_num1.png,0932b_num1.png,1
32154,0932c_num1.png,0932a_num2.png,1
32155,0932c_num1.png,0932b_num3.png,1
32156,0932c_num1.png,0932b_num6.png,1
32157,0932c_num1.png,0932b_num8.png,1
32158,0932c_num1.png,0932c_num5.png,1
32159,0932c_num1.png,0932a_num3.png,1
32160,0932c_num1.png,0932b_num5.png,1
32161,0932c_num1.png,0932a_num5.png,1
32162,0764c_num2.png,0764b_num5.png,1
32163,0764c_num2.png,0764c_num1.png,1
32164,0764c_num2.png,0764a_num3.png,1
32165,0764c_num2.png,0764a_num6.png,1
32166,0764c_num2.png,0764b_num2.png,1
32167,0764c_num2.png,0764c_num6.png,1
32168,0764c_num2.png,0764b_num6.png,1
32169,0764c_num2.png,0764a_num1.png,1
32170,0764c_num2.png,0764c_num5.png,1
32171,0764c_num2.png,0764b_num1.png,1
32172,0063c_num4.png,0063b_num1.png,1
32173,0063c_num4.png,0063a_num4.png,1
32174,0063c_num4.png,0063a_num2.png,1
32175,0063c_num4.png,0063c_num3.png,1
32176,0063c_num4.png,0063a_num6.png,1
32177,0063c_num4.png,0063a_num3.png,1
32178,1375a_num2.png,1375b_num2.png,1
32179,1375a_num2.png,1375c_num1.png,1
32180,1375a_num2.png,1375a_num3.png,1
32181,1375a_num2.png,1375c_num3.png,1
32182,1375a_num2.png,1375b_num1.png,1
32183,0846a_num1.png,0846c_num3.png,1
32184,0846a_num1.png,0846c_num1.png,1
32185,1182a_num3.png,1182a_num4.png,1
32186,1182a_num3.png,1182b_num3.png,1
32187,1182a_num3.png,1182b_num1.png,1
32188,1182a_num3.png,1182b_num4.png,1
32189,1182a_num3.png,1182c_num2.png,1
32190,1182a_num3.png,1182b_num2.png,1
32191,1182a_num3.png,1182a_num1.png,1
